artist_id,artist_name,artist_genre,artist_followers,artist_popularity
0o7WWONtleH6PWLn5GIoCM,Every Time I Die,`buffalo ny metal` `chaotic hardcore` `mathcore` `melodic metalcore` `metalcore` `post-hardcore` `screamo` ,137522,54
0oBEeN6BCxEgMogzThqrPf,Big & Rich,`contemporary country` `country` `country road` `modern country rock` ,691388,62
0oBsnAC3fzYkTHF3bkfNx6,Phony Ppl,`alternative r&b` `indie soul` `neo r&b` ,124375,57
0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,`folk-pop` `indie folk` `indie pop` `indie rock` `modern rock` `stomp and holler` ,760215,66
0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,,132155,58
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,`gangster rap` `hip hop` `pop rap` `rap` `southern hip hop` `trap` `underground hip hop` ,1482331,76
0OpWIlokQeE7BNQMhuu2Nx,Colt Ford,`contemporary country` `country` `country rap` `country road` `modern country rock` `redneck` ,627562,68
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,`album rock` `art rock` `classic rock` `dance rock` `glam rock` `permanent wave` `protopunk` `rock` ,4741408,83
0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,`classical` `italian opera` `post-romantic era` ,219381,65
0P2bZXPyjHYRW4guHVAFl1,ARMNHMR,`brostep` `edm` `electro house` `electronic trap` `pop edm` ,32905,53
0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats,`gangster rap` `hardcore hip hop` `hip hop` `pop rap` `rap` `southern hip hop` `trap` ,184939,51
0pF1TxZmwCJ3gGpkBQwdtT,Gabriel Rios,`belgian pop` ,36955,50
0PFtn5NtBbbUNbU9EAmIWF,TOTO,`album rock` `mellow gold` `rock` `soft rock` `yacht rock` ,1251653,77
0pghUohLPptZWBasy2wmUx,THEY.,`alternative r&b` `pop rap` `trap soul` `underground hip hop` ,169236,65
0PGtMx1bsqoCHCy3MB3gXA,Unk,`atl hip hop` `dirty south rap` `gangster rap` `pop rap` `rap` `southern hip hop` `trap` ,108311,51
0pkwrPVI8UyXtPkavyJoZ4,A.CHAL,`trap soul` ,108548,64
0pNaVvqSvldpJl7pHpNoM9,Archers Of Loaf,`alternative pop` `alternative rock` `emo` `gbvfi` `indie punk` `indie rock` `lo-fi` `math rock` `noise pop` `noise rock` `post-hardcore` `slow core` `triangle indie` ,26474,40
0pt7PX4Hftlg8mV1ySU84Q,CVBZ,`pop edm` ,28982,63
0q2lY1ZzFckzciuoMtUvck,Canaan Smith,`contemporary country` `country` `country pop` `country road` `modern country rock` ,203654,58
0q7m6CrCFIwGBPhYPxr55O,You, Me, And Everyone We Know,`neon pop punk` `pop emo` `pop punk` ,12854,37
0Q9slhIaEgg190iG8udYIV,Philip George,`deep groove house` `disco house` `edm` `house` `tropical house` `uk dance` ,78790,58
0qB0cTENhSUc0feov5qbg0,Helmet,`alternative metal` `alternative rock` `groove metal` `grunge` `industrial metal` `industrial rock` `nu metal` `post-grunge` `post-hardcore` `rap rock` `rock` `stoner rock` ,130788,53
0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,`album rock` `art rock` `blues rock` `classic rock` `country rock` `folk rock` `hard rock` `mellow gold` `psychedelic rock` `rock` `soft rock` `symphonic rock` ,450435,59
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,`dance pop` `hip hop` `miami hip hop` `pop` `pop rap` `rap` `southern hip hop` `trap` ,4302608,81
0qI8ZUA0wp1W5Y2vkhgfNX,Native Construct,`djent` `jazz metal` ,20140,34
0qLNsNKm8bQcMoRFkR8Hmh,James,`britpop` `dance rock` `madchester` `new wave` `new wave pop` `permanent wave` `pop rock` `rock` ,291369,63
0Qnx1MPnHYt3jJCYrRFVwX,Greyson Chance,`australian pop` `dance pop` `pop` `post-teen pop` `viral pop` ,343976,67
0qpRQJnULShIWFKhcW5pce,Joey Trap,`meme rap` `san diego rap` `underground hip hop` `vapor trap` ,366760,65
0qqGnmHBX2yVvCITRAvuRD,The Stanley Brothers,`appalachian folk` `banjo` `bluegrass` `bluegrass gospel` `country gospel` `old-time` `progressive bluegrass` `traditional country` `traditional folk` ,19767,43
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,`contemporary country` `country` `country road` `modern country rock` ,1012430,72
0RESbWvOMyua0yuyVrztJ5,Key Glock,`pop rap` `rap` `southern hip hop` `trap` `vapor trap` ,378916,72
0rESpKEusFHxhW59MIf7eM,The Flying Burrito Brothers,`alternative country` `classic rock` `cosmic american` `country rock` `folk` `folk rock` `mellow gold` `psychedelic rock` `roots rock` `traditional folk` ,65485,51
0reZZVbAPxgX1Rqj6XbWj3,Bob Welch,`album rock` `bubblegum pop` `classic rock` `country rock` `mellow gold` `soft rock` `yacht rock` ,37855,43
0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,`contemporary country` `country` `country road` `modern country rock` `redneck` ,355044,59
0RMOWaq3zw0fdgvaGRMcdA,Scott Weiland,`alternative rock` `grunge` `post-grunge` `rock` ,75211,32
0roWUeP7Ac4yK4VN6L2gF4,Gioachino Rossini,`classical` `italian opera` ,110759,58
0RpddSzUHfncUWNJXKOsjy,Neon Trees,`indie pop` `modern rock` `neo mellow` `pop` `pop rock` `post-teen pop` ,799109,68
0rQ0WMIrOt6MzfiGaNWh3D,LOUDPVCK,`bass trap` `brostep` `electro house` `electronic trap` ,53915,45
0RUEHcBiENFEqxgicqS2ig,The Stranglers,`art rock` `dance rock` `glam rock` `new romantic` `new wave` `new wave pop` `post-punk` `protopunk` `pub rock` `punk` `rock` `ska` `zolo` ,265891,61
0rvjqX7ttXeg3mTy8Xscbt,Journey,`album rock` `hard rock` `mellow gold` `rock` `soft rock` ,2536053,77
0ryF1Gy87xVCOF0Jb666ak,Dean Brody,`canadian contemporary country` `canadian country` `contemporary country` `country` `country road` `modern country rock` ,84960,57
0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,`ambient folk` `chamber pop` `folk-pop` `indie anthem-folk` `indie folk` `stomp and holler` ,241380,69
0rZpNCCYOe06am554MyKRu,Neal Casal,`alternative country` `country rock` `roots rock` ,5818,41
0S1SjYebdSaiMpI8xSW2Wb,Donald Fagen,`art rock` `classic uk pop` `jazz fusion` `mellow gold` `singer-songwriter` `soft rock` `yacht rock` ,110817,51
0S7Zur2g8YhqlzqtlYStli,Television,`alternative rock` `art rock` `dance rock` `dance-punk` `dream pop` `experimental` `experimental rock` `folk rock` `garage rock` `indie rock` `lo-fi` `new wave` `no wave` `noise pop` `post-punk` `protopunk` `psychedelic rock` `punk` `punk blues` `rock` `singer-songwriter` ,183377,55
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,`europop` `new wave pop` `soft rock` ,715016,71
0sHeX8oQ6o7xic3wMf4NBU,Supergrass,`alternative rock` `big beat` `britpop` `garage rock` `indie rock` `modern rock` `oxford indie` `pop rock` `rock` ,303170,63
0smN8u44ukjtKdu5eLMQnF,Harlequin,`classic canadian rock` ,17187,36
0smy8yDrRoI4CnhpOuthg0,Corey Hart,`album rock` `dance rock` `mellow gold` `new romantic` `new wave` `new wave pop` `soft rock` ,120457,55
0SNdq9iJyup4XY6JbNHbt6,Freddy Fender,`swamp pop` ,74371,50
0sPa3yPonEuDbDhBzz7g4E,Skin Yard,`grunge` ,11648,33
0st5vgzw9XkH5ALJiUM1lE,Slim Thug,`crunk` `dirty south rap` `gangster rap` `hip hop` `houston rap` `pop rap` `rap` `southern hip hop` `trap` ,461068,63
0suJQKq7btdiC24Hr6YtyY,De Mens,`belgian rock` `classic belgian pop` ,10446,39
0SuWOa14KQ9jBIwvqFbzo5,Dustin Kensrue,`dreamo` ,43107,43
0svw9mPgdGcLoVgQ1Jh7Of,Bear Vs. Shark,`emo` `emo punk` `post-hardcore` `screamo` ,16473,35
0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,`contemporary country` `country` `country road` `country rock` ,428891,60
0szj7Sxtyluyjc2Arj0njB,Ferlin Husky,`nashville sound` ,29153,41
0szWPxzzE8DVEfXFRCLBUb,flor,`electropop` `indie electropop` `indie pop` `indie poptimism` `indietronica` `modern rock` `pop rock` `shimmer pop` `vapor soul` ,87466,61
0t4oHObO3FImWvIhMimaSL,Strand of Oaks,`alternative country` `deep new americana` `indie folk` `new americana` `stomp and holler` ,33861,45
0T5OJgMVjKIX3b3W3ekqOl,Rocko,`atl hip hop` `atl trap` `deep southern trap` `dirty south rap` `gangster rap` `pop rap` `rap` `southern hip hop` `trap` ,294492,52
0t5qZrvVCo9YIUT87SQrTn,OJ Da Juiceman,`atl hip hop` `atl trap` `deep southern trap` `dirty south rap` `gangster rap` `memphis hip hop` `pop rap` `rap` `southern hip hop` `trap` ,175968,52
0T7JQxpy1Li93vLNirbv0Z,Mad Season,`alternative metal` `alternative rock` `blues rock` `grunge` `post-grunge` `rock` ,270063,54
0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,`battle rap` `east coast hip hop` `gangster rap` `hardcore hip hop` `hip hop` `hip pop` `philly rap` `pop rap` `rap` `southern hip hop` `trap` ,307871,56
0TJB3EE2efClsYIDQ8V2Jk,Elbow,`britpop` `chamber pop` `indie rock` `modern rock` `neo mellow` `rock` ,342037,64
0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,`hip hop` `rap` `underground hip hop` ,166184,63
0tPkIoqIyEKDqvxO4YzadS,Red Simpson,`bakersfield sound` `truck-driving country` ,6958,35
0tqGegfp4LA38TZ807OdzM,Adrian Marcel,`alternative r&b` `deep pop r&b` `trap soul` ,141711,51
0tvpihdAsKiNnP6sWS3jUI,TroyBoi,`bass trap` `brostep` `edm` `electro house` `electronic trap` `vapor twitch` ,220424,67
0tyLMmQvEuyQR4qjGBdbem,Whiskeytown,`alternative country` `country rock` `folk` `new americana` `roots rock` `singer-songwriter` `stomp and holler` ,51785,46
0u18Cq5stIQLUoIaULzDmA,DROELOE,`bass trap` `edm` `electronic trap` `electropop` `pop edm` `traprun` `vapor soul` `vapor twitch` ,126427,67
0u2FHSq3ln94y5Q57xazwf,Keith Urban,`australian country` `contemporary country` `country` `country road` ,3409296,76
0uFc6StTmJBvdHPZFDkdJy,Casey Veggies,`hip hop` `pop rap` `rap` `southern hip hop` `underground hip hop` `west coast trap` ,215243,61
0UFKnbRkop5zKvIHhbnMCI,Kevin George,`trap soul` ,12545,43
0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,`dance pop` `pop` `post-teen pop` `social media pop` `viral pop` ,892400,71
0VdoLGGpWcDZnzep6SSTdP,Montrose,`album rock` `blues rock` `classic rock` `hard rock` `rock` `southern rock` ,91398,44
0vEsuISMWAKNctLlUAhSZC,Counting Crows,`alternative rock` `folk-pop` `neo mellow` `pop rock` `post-grunge` `rock` `singer-songwriter` ,945591,72
0vIMq3W8V63uR4Ymgm2pF1,Vanilla Fudge,`blues rock` `classic rock` `psychedelic rock` ,49739,44
0VKTLKamj4IH8OfQbUL0kq,Dem Franchize Boyz,`atl hip hop` `crunk` `dirty south rap` `gangster rap` `pop rap` `rap` `southern hip hop` `trap` ,201941,53
0vn7UBvSQECKJm2817Yf1P,James Taylor,`adult standards` `folk` `folk rock` `folk-pop` `mellow gold` `rock` `roots rock` `singer-songwriter` `soft rock` ,1045437,72
0vqJkZ0RpLZixt3lTmD8vP,Whethan,`edm` `electropop` `indie pop` `indie poptimism` `indietronica` `pop` `tropical house` `vapor soul` `vapor twitch` ,151838,73
0VRj0yCOv2FXJNP47XQnx5,Quavo,`atl hip hop` `hip hop` `melodic rap` `pop rap` `rap` `southern hip hop` `trap` ,3426160,86
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,`pop rap` ,105052,85
0VVKSvOlkqzaEBDwYxtMMh,Arid,`belgian rock` ,8894,33
0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,`art pop` `art rock` `dance rock` `folk rock` `folk-pop` `permanent wave` `protopunk` `rock` `singer-songwriter` ,529803,64
0VyOgubdcDnrJ0AWL2TRDN,Bob Wills & His Texas Playboys,`bakersfield sound` `traditional country` `traditional folk` `western swing` ,16282,42
0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson,`country rock` `folk` `folk rock` `mellow gold` `outlaw country` `roots rock` `singer-songwriter` `traditional folk` ,259018,65
0W8edGiwAsv6HXF0Kyc2V9,Mercyful Fate,`album rock` `danish metal` `death metal` `doom metal` `groove metal` `hard rock` `metal` `rock` `speed metal` `thrash metal` ,149570,51
0WgiEOrXlaXJGHKhkd9s4s,The Aquabats!,`comic` `modern ska punk` `ska` `ska punk` ,64612,49
0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,`album rock` `art rock` `blues rock` `classic rock` `country rock` `folk rock` `hard rock` `heartland rock` `mellow gold` `rock` `singer-songwriter` `soft rock` `southern rock` `yacht rock` ,116257,52
0WhGV9lzljq2QKJ8ipw6jx,New York Dolls,`dance rock` `early us punk` `garage rock` `glam rock` `post-punk` `protopunk` `pub rock` `punk` ,136637,47
0WIle18b5uevJXaeivvj2z,Mintzkov,`belgian rock` ,4108,23
0WISkx0PwT6lYWdPqKUJY8,Stephen Malkmus,`alternative rock` `freak folk` `gbvfi` `indie rock` `lo-fi` `noise pop` `slow core` ,34070,41
0WjtdWS6su0f3jrW9aqEHl,Berhana,`alternative r&b` `indie r&b` `indie soul` `pop rap` ,118682,64
0wNuUG1alVKXEEiwEypprs,Cam Meekins,`boston hip hop` `deep underground hip hop` `indie pop rap` `pop rap` ,93643,59
0wnYgCeP013HkKoOyC5V32,Allie X,`art pop` `canadian electropop` `dance pop` `electropop` `escape room` `hyperpop` `indie electropop` `indie pop` `indie poptimism` `indietronica` `metropopolis` `pop` `vapor soul` ,309832,63
0wOej91SVqB1zcYkW6xUtA,Pale Waves,`indie pop` `indietronica` `manchester indie` `metropopolis` `modern rock` ,174720,57
0wOnokuOcSoYAUZN6jmpDc,Billy Walker,`traditional country` ,15708,36
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,`chicago rap` `drill` `hip hop` `pop rap` `rap` `southern hip hop` `trap` `underground hip hop` `vapor trap` ,1722220,73
0wQa1N4q3HmLwxqkpVcYhs,David Maxim Micic,`djent` ,45139,45
0WvTK38rXqPCD5pZMDuX20,Oliver Francis,`dark trap` `emo rap` `melodic rap` `underground hip hop` `vapor trap` ,118398,63
0wyMPXGfOuQzNR54ujR9Ix,Caamp,`folk-pop` `indie folk` `new americana` `stomp and holler` ,105103,70
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,`dance pop` `edm` `metropopolis` `pop` `post-teen pop` `tropical house` `uk pop` ,7164046,86
0XblvrTo6mnHOxWIP1t5T6,Hail The Sun,`progressive post-hardcore` ,41186,49
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,`alternative metal` `alternative rock` `grunge` `post-grunge` `rock` ,1086066,65
0Xi59sEw38vRvwleSAVqoo,Marty Robbins,`cowboy western` `nashville sound` ,198471,64
0XIKGBo9PnK1ApI5tZA60d,DaniLeigh,`alternative r&b` `deep pop r&b` `pop` `pop rap` `r&b` `rap` `rap latina` ,233235,73
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,`contemporary country` `country` `country road` `country rock` ,1253432,75
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,`alternative rock` `dance-punk` `garage rock` `indie rock` `modern rock` `new rave` `rock` `scottish rock` ,1641535,70
0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,`swedish pop` ,120063,55
0xOeVMOz2fVg5BJY3N6akT,Jaden,`hip hop` `pop rap` `rap` ,959996,79
0XqFDQJjqW5PfhfBCb53LR,Sick Individuals,`big room` `deep big room` `dutch house` `edm` `electro house` `pop edm` `progressive electro house` `progressive house` `tropical house` ,128533,63
0XSqX2PB3C5dTMv7SZaxSm,Wolf Parade,`alternative rock` `canadian indie` `chamber pop` `dance-punk` `freak folk` `indie folk` `indie pop` `indie rock` `lo-fi` `modern rock` `noise pop` `quebec indie` `stomp and holler` ,103056,52
0xTcxl35DKXUeYRWqY10w6,Peewee Longway,`atl hip hop` `atl trap` `gangster rap` `rap` `southern hip hop` `trap` `vapor trap` ,277426,64
0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,`contemporary country` `country` `country road` `country rock` `redneck` ,367327,61
0xZvYTiM5QT94j1abOm0nC,Davai,`norwegian pop` `pop edm` `tropical house` ,9392,57
0Y0QSi6lz1bPik5Ffjr8sd,Ekali,`bass trap` `brostep` `canadian electronic` `edm` `electro house` `electronic trap` `indie electropop` `pop edm` `vapor soul` `vapor twitch` ,91484,64
0Y0ZlznP6vzTS1qAm5dvTN,Jimmie Rodgers,`appalachian folk` `country rock` `folk` `old-time` `traditional country` `traditional folk` `yodeling` ,30893,40
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,`alternative hip hop` `escape room` `hip hop` `pop rap` `rap` `southern hip hop` `underground hip hop` ,384397,69
0Y4S1ikEn9j0Nvu2cgPRCv,Berrykrimi,,262,8
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,`pop rap` `rap` ,7137732,97
0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,`garage rock` `indie pop` `indie rock` `liverpool indie` `modern rock` `rock` ,715152,71
0yDmbRjVTQsQd3OnMs5s3I,Gregg Allman,`blues rock` `classic rock` `country rock` `electric blues` `folk rock` `jam band` `mellow gold` `modern blues` `rock` `roots rock` `singer-songwriter` `southern rock` ,137188,50
0YEyuuhfdNXnTJh1uFhl3p,Pat Travers,`album rock` `blues rock` `classic rock` `electric blues` `hard rock` `rock` `southern rock` ,43341,39
0YhUSm86okLWldQVwJkLlP,Bad Suns,`indie pop` `indie poptimism` `indietronica` `la indie` `modern rock` ,308487,65
0YinUQ50QDB7ZxSCLyQ40k,Mustard,`cali rap` `hip hop` `pop rap` `rap` `southern hip hop` `trap` ,504229,83
0yNLKJebCb8Aueb54LYya3,New Order,`alternative rock` `art rock` `britpop` `dance rock` `madchester` `new romantic` `new wave` `new wave pop` `permanent wave` `post-punk` `rock` `synthpop` `uk post-punk` ,1025130,71
0YQBN02bmZvwGNrrWsg2sT,Minus the Bear,`dance-punk` `dreamo` `emo` `indie rock` `modern rock` `progressive post-hardcore` `screamo` ,151762,52
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,`folk-pop` `indie pop` `indie rock` `modern rock` `pop rock` `stomp and holler` `washington indie` ,1083537,71
0yT9vbP1EOnCpl2McnF9nH,Mike Bloomfield,`blues` `blues rock` `chicago blues` `classic rock` `electric blues` `modern blues` ,42349,45
0YWxKQj2Go9CGHCp77UOyy,Fabolous,`dance pop` `gangster rap` `hardcore hip hop` `hip hop` `hip pop` `pop rap` `r&b` `rap` `trap` `urban contemporary` ,1354653,75
0yXAvxrEkI26bKj0o4yyou,Highway 101,`country` `country dawn` `country rock` ,46705,36
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,`dance pop` `electropop` `pop` `post-teen pop` ,2345461,86
0zfT626RwO6zN3RDYeRit5,Black Label Society,`album rock` `alternative metal` `groove metal` `hard rock` `metal` `nu metal` `rock` `speed metal` ,796713,62
0ZIwOAzDuGPspzK7yiTc4S,Little Feat,`blues rock` `classic rock` `country rock` `electric blues` `folk` `folk rock` `funk` `heartland rock` `jam band` `mellow gold` `modern blues` `psychedelic rock` `rock` `roots rock` `soft rock` `southern rock` ,203020,59
0zlJDQgqnr9AocrH9gs1Es,Lyle Lovett,`alternative country` `country rock` `folk` `folk rock` `folk-pop` `heartland rock` `lilith` `mellow gold` `outlaw country` `roots rock` `singer-songwriter` `texas country` `traditional folk` ,96597,54
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,`neo mellow` `piano rock` `pop` `pop rock` ,2701414,75
0ZxZlO7oWCSYMXhehpyMvE,COIN,`indie pop` `indie poptimism` `indietronica` `modern rock` `pop` `pop rock` ,222621,68
0ZZr6Y49NZWRJc0uCwqpMR,Feeder,`britpop` `garage rock` `indie rock` `modern rock` `new rave` `rock` `welsh rock` ,137470,58
10AY17ALos2o3akPqrPydw,Father,`escape room` `underground hip hop` `vapor trap` ,83235,57
10exVja0key0uqUkk6LJRT,Vance Joy,`folk-pop` `modern rock` `pop` `pop rock` ,1880808,78
10Mmz2UngxRjkZmz0a1H32,Artificial Language,`progressive post-hardcore` ,7851,35
10n1KB2sjTrGdyuC83y8jW,Jon Secada,`soft rock` ,129994,63
10n5lhNDoSMUHWLlnST1yw,Slade,`album rock` `blues rock` `classic uk pop` `glam rock` `hard rock` `rock` ,130871,58
10rzK0sLCXsUlDhl8ed0MV,Blackfoot,`album rock` `blues rock` `classic rock` `country rock` `hard rock` `native american` `rock` `southern rock` ,153484,50
10tysauSA5JATqniBDu2Ed,The Dodos,`bay area indie` `chamber pop` `freak folk` `indie folk` `indie pop` `indie rock` `shimmer pop` `stomp and holler` ,62546,44
10XMe12TQkDF6o4QPJlZFJ,The Delmore Brothers,`appalachian folk` `country boogie` `old-time` `traditional country` `traditional folk` `yodeling` ,3248,28
11FY888Qctoy6YueCpFkXT,Circa Survive,`dreamo` `emo` `philly indie` `post-hardcore` `progressive post-hardcore` `screamo` ,222045,58
11gWrKZMBsGQWmobv3oNfW,Alison Wonderland,`aussietronica` `brostep` `edm` `electra` `electro house` `electronic trap` `escape room` `indietronica` ,335160,65
11T0XSkxSB5KUPTe8P8BOl,Sylvie Kreusch,`belgian pop` ,2026,40
11T8SOX82xraocZzUXzkvM,Hector Berlioz,`classical` `early modern classical` ,71713,50
11wRdbnoYqRddKBrpHt4Ue,Kasabian,`alternative rock` `britpop` `garage rock` `indie rock` `leicester indie` `modern rock` `rock` ,1219686,69
121s4JKQS6GUKg9LV7xjfv,Person L,`dreamo` ,3975,19
12Chz98pHFMPJEknJQMWvI,Muse,`modern rock` `permanent wave` `piano rock` `post-grunge` `rock` ,5392394,81
12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,`classic rock` `country` `country rock` `rock` `southern rock` ,308433,63
12PSlydMSjEHzSCj9X5qv7,Baby Bash,`chicano rap` `dance pop` `dirty south rap` `gangster rap` `hip hop` `hip pop` `latin hip hop` `pop rap` `r&b` `rap` `southern hip hop` `urban contemporary` ,461219,67
12SPNXi0aDpFt0rMVbmLrr,Jay Hardway,`big room` `deep big room` `edm` `electro house` `house` `pop edm` `progressive electro house` `progressive house` `tropical house` ,317620,61
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,`new jersey rap` `trap soul` `underground hip hop` ,117548,62
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,`hip hop` `pittsburgh rap` `pop rap` `rap` `southern hip hop` `trap` ,8591458,88
1385hLNbrnbCJGokfH2ac2,Franz Liszt,`classical` `late romantic era` ,376483,67
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,`atl hip hop` `dirty south rap` `hip hop` `pop rap` `rap` `southern hip hop` `trap` ,2955726,87
13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,`contemporary country` `country` `country road` `modern country rock` ,1615979,71
1456WwI15Lm9CktCzkLZvm,Josh Gracin,`contemporary country` `country` `country pop` `country road` `modern country rock` ,142895,54
14ejEUaU0wE2iAenbbv9b8,Sheek Louch,`hardcore hip hop` ,99080,47
14Gi3Uph96lpNB3utkoVAD,Hard-FI,`britpop` `dance-punk` `garage rock` `indie rock` `modern rock` `new rave` `rock` ,113622,53
14h0UcPJlGYv5Qrjp7m1jQ,Jack Greene,`classic country pop` ,11148,34
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,`chicago drill` `chicago rap` `drill` `hip hop` `pop rap` `rap` `southern hip hop` `trap` `underground hip hop` `vapor trap` ,1819093,75
15KdHYSXJTbq6SywISLFUj,A Brand,`belgian rock` ,2538,24
15qI5w4XJFLRMwOp2VrlD5,The Saturdays,`bubblegum dance` `dance pop` `electropop` `europop` `girl group` `pop` `post-teen pop` `uk pop` ,470118,61
163tK9Wjr9P9DmM0AVK7lm,Lorde,`art pop` `dance pop` `electropop` `metropopolis` `nz pop` `pop` ,5021241,80
1667U2YoucgG5Pdvm2M59c,Orleans,`album rock` `bubblegum pop` `classic rock` `country rock` `folk rock` `mellow gold` `singer-songwriter` `soft rock` `yacht rock` ,64437,53
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,`folk-pop` `modern rock` `stomp and holler` ,3444282,81
